"from_date","emp_no","last_name","first_name","gender","salary"
"1986-05-06",17652,"Detkin","Edwin","M",40000
"1986-10-17",17527,"Comellas","Wojceich","M",40180
"1986-03-19",17674,"Braccini","Adib","M",43044
"1986-11-04",17530,"Granlund","Martina","F",49609
"1986-12-10",17567,"Silva","Eirik","F",51729
"1986-10-17",17702,"Passafiume","Mantis","F",40000
"1986-02-14",17722,"Erni","Caolyn","F",40000
"1986-04-18",17724,"Luks","Zhiguo","F",67537
"1986-03-04",17591,"Brickell","Qingxiang","F",40000
"1986-03-02",17742,"Cappelletti","Tru","M",52300
"1986-09-27",17757,"Shobatake","Kiyomitsu","M",68843
"1986-09-17",17761,"Matheson","Adin","F",48884
"1986-07-12",17763,"Fadgyas","Tesuya","F",40477
"1986-10-26",17599,"Viele","Zissis","F",66203
"1986-11-27",17609,"Ressouche","Saddek","F",64904
"1986-02-10",17610,"Hainaut","Oscal","M",69325
"1986-03-20",17628,"Besselaar","Saeko","M",55038
"1986-05-11",17780,"Delgrange","Oldrich","M",41516
"1986-09-06",17787,"Clouatre","Gila","M",40000
"1986-03-03",17900,"Belinskaya","Sakthirel","M",40000
"1986-10-15",17798,"Suessmith","Guangming","M",83096
"1986-10-06",17816,"Kenevan","Toshimo","M",74497
"1986-05-04",17931,"Muniz","Lidong","F",40000
"1986-05-28",17849,"Varker","Mandell","F",40000
"1986-10-12",17990,"Deyuan","Masako","M",44159
"1986-10-16",17878,"Lanphier","Gil","M",63108
"1986-02-13",17894,"Swan","Irena","F",64873
"1986-03-31",18020,"Pelz","Adhemar","F",40000
"1986-11-03",18043,"Harnett","Yuqun","M",43375
"1986-10-08",18053,"Turnbull","Takahito","M",55398
"1986-06-18",18065,"Wroclawski","Chriss","M",52601
"1986-03-19",18030,"Brookner","Jasminko","F",55277
"1986-02-03",18070,"Melichar","Eckart","M",45318
"1986-01-22",18071,"Caine","Hairong","M",40000
"1986-02-22",18075,"Goodrum","Lein","M",44780
"1986-08-22",18076,"Baranowski","Mari","M",66994
"1986-03-02",18180,"Murtafg","Adam","M",64478
"1986-03-27",18185,"Hempstead","Aris","F",40000
"1986-12-22",18125,"Poehlman","Aron","M",64901
"1986-04-06",18207,"Eppinger","Toshimitsu","M",40000
"1986-05-10",18154,"Niizuma","Shawna","F",47922
"1986-10-05",18208,"Irland","Demin","M",70916
"1986-10-09",18213,"Larfeldt","Mabhin","M",44362
"1986-01-23",18218,"Georgakopoulos","Kiyotoshi","M",58498
"1986-07-15",18223,"Mitchem","Gully","M",48598
"1986-05-13",18224,"Spelt","Kristin","F",54383
"1986-06-22",18238,"Maliniak","KayLiang","F",67755
"1986-10-08",18251,"Panangaden","Alair","M",58297
"1986-06-06",18261,"Baak","Shridhar","M",40000
"1986-07-25",18267,"Kabayashi","Atreye","F",48423
"1986-06-13",18274,"Karnin","Yefim","F",63753
"1986-10-31",18364,"Yetim","Takahito","M",49574
"1986-04-06",18367,"Hagimont","Masaru","F",54402
"1986-07-02",18369,"Backhouse","Pintsang","M",53188
"1986-12-29",18452,"Holburn","Brewster","F",40000
"1986-05-24",18410,"Zucker","Mandell","F",45107
"1986-02-05",18434,"Syang","Martina","M",61496
"1986-07-05",18490,"Limongiello","Hein","F",82547
"1986-12-03",18493,"Lukaszewicz","Jongsuk","M",40000
"1986-11-12",18515,"Birta","Francesca","M",67778
"1986-11-12",18575,"Petersohn","Gadiel","M",53521
"1986-01-07",18577,"Oberman","Ger","M",45976
"1986-07-02",18588,"Narahara","Temple","M",93319
"1986-07-30",18517,"Marshall","Xiaoheng","M",40000
"1986-07-18",18520,"Matteis","Sreenivas","F",62234
"1986-07-13",18613,"Theuretzbacher","Toshiko","M",44925
"1986-02-06",18527,"Trelles","Rosli","M",88001
"1986-10-26",18618,"Melton","Rafols","M",42770
"1986-02-27",18528,"Pramanik","Zito","M",46497
"1986-07-14",18631,"Schlenzig","Tetsushi","F",41181
"1986-11-08",18534,"Unno","Valeska","F",40000
"1986-06-03",18547,"Sankaranarayanan","Gladys","M",40000
"1986-07-16",18558,"Clouatre","Kensei","M",40000
"1986-05-04",18671,"Nastansky","Shan","M",55188
"1986-08-11",18672,"Savasere","Peternela","M",46244
"1986-04-24",18561,"Unni","Teiji","M",46712
"1986-11-16",18842,"Bain","Susanne","F",47489
"1986-07-07",18906,"Wilfing","Yinlin","F",69822
"1986-11-02",18719,"Chenney","Giri","F",51127
"1986-11-30",18728,"Luft","Tzvetan","F",42857
"1986-09-04",18743,"Boreale","Sumali","M",41092
"1986-03-11",18916,"Nishimukai","Percy","F",42831
"1986-05-10",18761,"Birch","Chenyi","M",72032
"1986-08-05",18772,"Hempstead","Denis","F",67407
"1986-02-07",18919,"Stille","Remco","F",63564
"1986-07-02",18782,"Pepe","Fan","M",40000
"1986-12-30",18969,"Fujisawa","Vitali","F",41639
"1986-07-14",18799,"Lunn","Kshitij","M",42095
"1986-02-09",18805,"Ernst","Gill","M",47310
"1986-05-29",18806,"Petereit","Akhilish","M",59955
"1986-06-24",18824,"Osgood","Divier","F",70154
"1986-04-14",19117,"Spell","Tetsurou","M",71403
"1986-12-07",19129,"Jiafu","Bowen","F",40000
"1986-08-21",19135,"Soicher","Leaf","M",40000
"1986-07-30",19140,"Krichel","JoAnne","M",40000
"1986-03-10",18981,"Veccia","Mrinalini","F",67907
"1986-12-11",18986,"Babu","Pintsang","M",55714
"1986-03-17",19154,"Denna","Inderjeet","M",40000
"1986-02-14",19011,"Hiraishi","Sachin","M",44645
"1986-01-20",19014,"Danecki","Jiafu","F",49781
"1986-07-25",19160,"Jervis","Tetsurou","F",72108
"1986-04-30",19178,"Chinal","Jaideep","M",40000
"1986-03-13",19033,"Birdsall","Serenella","F",62425
"1986-10-31",19037,"Bernardeschi","Lucien","M",40000
"1986-07-28",19182,"Suri","Arvind","M",40000
"1986-05-19",19052,"Denna","Perla","F",93907
"1986-04-30",19054,"Melski","Hatem","F",40000
"1986-11-12",19192,"Schusler","Yinlin","M",56767
"1986-07-25",19071,"Gruenwald","Leah","M",67398
"1986-02-28",19075,"Orlowski","Nevin","M",44858
"1986-02-13",19082,"Denny","Kazuyasu","F",49624
"1986-10-06",19206,"Pellegrinelli","Wanqing","F",71889
"1986-03-18",19103,"Penn","Shigeo","F",41088
"1986-11-03",19211,"Oxman","JiYoung","M",62738
"1986-09-21",19231,"Jahnichen","Sanjeeva","M",40000
"1986-03-01",19377,"Xiaoshan","Surveyors","F",40000
"1986-12-30",19247,"Ramras","Jiong","M",64734
"1986-10-07",19381,"Holburn","Xiahua","F",82438
"1986-10-20",19392,"Walston","Khoa","M",40000
"1986-05-10",19268,"Papastamatiou","Adit","M",40000
"1986-12-04",19393,"Back","Boaz","F",52070
"1986-02-20",19279,"Eickenmeyer","Goo","F",74730
"1986-10-27",19399,"Jiang","Dulce","F",72057
"1986-08-28",19285,"Harnett","Demin","M",65078
"1986-05-30",19295,"Gladwell","Tze","M",54763
"1986-12-14",19299,"Leslie","Djenana","M",41058
"1986-09-24",19318,"Halevi","Xianlong","F",55717
"1986-06-17",19332,"Khamsi","Changho","F",66487
"1986-03-27",19333,"Schrooten","Sanjeeva","F",44724
"1986-12-02",19337,"Taneja","Gift","M",40000
"1986-09-28",19338,"Wuwongse","Zeljko","M",66201
"1986-06-22",19339,"Benzmuller","KayLiang","M",56047
"1986-06-02",19343,"Hempstead","Heping","F",44351
"1986-08-01",19355,"Zeleznik","Akeno","M",40000
"1986-11-26",19367,"McFarlin","Spyrose","M",40000
"1986-06-15",19424,"Chvatal","Shooichi","M",68945
"1986-05-12",19440,"Peha","Gill","F",40000
"1986-09-12",19442,"Perez","Terresa","F",51952
"1986-02-11",19458,"Gomatam","Chenxi","F",40000
"1986-08-31",19510,"Unno","Subhash","M",40000
"1986-06-11",19467,"Ecklund","Mitchel","M",40000
"1986-09-09",19469,"Hockney","Jiong","F",40000
"1986-04-28",19531,"Picel","Phillip","M",40000
"1986-06-18",19498,"Thebaut","Uma","M",96112
"1986-08-08",19538,"Angelov","Rasikan","M",41962
"1986-10-19",19551,"Solares","Radhika","M",78384
"1986-07-06",19552,"Bednarek","Otilia","M",40000
"1986-12-16",19564,"Atchley","Shigeu","M",56807
"1986-11-30",19500,"Plessier","Shaowen","M",45679
"1986-09-03",19584,"Antonisse","Youjian","F",68706
"1986-01-25",19502,"Tibblin","Yongqiao","M",63011
"1986-09-05",19503,"Papsdorf","Jaana","M",43939
"1986-05-21",19638,"Fargier","Baziley","M",40737
"1986-07-12",19604,"Cappello","Nahla","M",53992
"1986-08-25",19612,"Erdmenger","Chenxi","M",83131
"1986-09-01",19634,"Etalle","Phuoc","F",50862
"1986-05-06",19644,"Isaac","Jackson","M",53423
"1986-06-13",19667,"Matzel","Munenori","F",52876
"1986-08-25",19699,"Cangellaris","Fei","F",42697
"1986-03-22",19709,"Asmuth","Xiaopeng","M",62904
"1986-09-10",19781,"Sudkamp","Oldrich","M",77948
"1986-01-09",19712,"Litzler","Kristine","M",40000
"1986-12-22",19722,"Boudaillier","Achilleas","M",41559
"1986-05-14",19782,"Emmart","Conrado","M",40000
"1986-11-06",19786,"Pelc","Hein","M",56129
"1986-04-28",19793,"Thombley","Masasuke","F",69671
"1986-08-26",19728,"Ramsey","Candido","F",78721
"1986-02-01",19823,"Liedekerke","Wuxu","F",57116
"1986-09-20",19924,"Lakshmanan","Domenick","M",40000
"1986-08-31",19837,"Swist","Conal","F",64475
"1986-04-11",19847,"Lanphier","Aamod","M",40172
"1986-09-06",19848,"Schaaf","Marlo","M",40000
"1986-06-30",19866,"Qiwen","Christoph","F",61438
"1986-05-17",19887,"Pluym","Itzchak","M",40000
"1986-01-28",19929,"Katzenelson","Saniya","F",40000
"1986-11-03",19933,"Bharadwaj","Taizo","F",42732
"1986-12-08",19955,"Conry","IEEE","M",65157
"1986-04-01",19959,"Perry","Krister","F",50053
"1986-02-15",19970,"Casley","Yefim","M",47809
"1986-11-26",20044,"Gist","Kiam","M",40000
"1986-04-20",20045,"Staylopatis","Muzhong","F",40000
"1986-05-11",20046,"Yoshimura","Eldridge","M",40000
"1986-08-03",20057,"Brender","Macha","M",40000
"1986-03-28",20060,"Attimonelli","Chrisa","F",40000
"1986-09-15",19982,"Baba","Khatoun","F",40000
"1986-11-20",20077,"Benveniste","Kristen","F",82041
"1986-01-27",20078,"Frezza","Ziya","F",66331
"1986-10-29",20170,"Himler","Emdad","M",85953
"1986-11-13",20099,"Luga","Phillip","F",78076
"1986-06-15",20100,"Heuter","Utz","F",64100
"1986-02-15",20109,"Rodier","Muzhong","F",61061
"1986-10-03",20113,"Christianini","Utz","M",40000
"1986-06-03",20182,"Plump","Collette","F",62467
"1986-08-28",20189,"Nanard","Mark","M",40797
"1986-02-06",20224,"Parhami","Yefim","M",40000
"1986-10-04",20311,"Brookner","Pranav","F",40000
"1986-03-26",20238,"Sooriamurthi","Yunming","M",51385
"1986-06-15",20327,"Lyonns","Doowon","M",42856
"1986-09-04",20265,"Willoner","Amalendu","M",53518
"1986-10-18",20343,"Domenig","Adamantios","M",45517
"1986-01-08",20345,"Selenyi","Junsik","M",75367
"1986-09-29",20286,"Bernick","Shridhar","F",40000
"1986-07-25",20392,"Sidje","Terresa","M",56391
"1986-03-18",20301,"Rosch","Tokuyasu","M",40000
"1986-10-18",20399,"Lagarias","Yakkov","M",77862
"1986-03-12",20405,"Mitina","JiYoung","M",51756
"1986-06-27",20457,"Plessier","Nimmagadda","F",77745
"1986-06-04",20467,"Wuwongse","Khoa","F",75580
"1986-03-01",20468,"Farrar","Arnould","M",46393
"1986-01-08",20501,"Range","Shem","F",40000
"1986-06-29",20575,"Penz","Alper","F",40000
"1986-06-05",20588,"Ramsak","Bilhanan","M",79277
"1986-07-12",20525,"Terwilliger","Zhenhua","M",46659
"1986-09-23",20612,"Kavvadias","Stabislas","F",80145
"1986-03-30",20621,"Navazio","Arumugam","F",66479
"1986-12-16",20527,"Birrer","Gina","F",72162
"1986-03-26",20544,"Gecsel","Selwyn","F",64031
"1986-11-16",20640,"Baba","Maris","F",40000
"1986-09-10",20548,"Bugrara","Edwin","M",47132
"1986-10-17",20550,"Kabayashi","Koichi","M",40000
"1986-12-30",20553,"Rosenbaum","Zhilian","M",40000
"1986-10-25",20567,"Kroon","Etsuo","M",43671
"1986-01-11",20702,"Lovengreen","Sanjit","M",40000
"1986-01-26",20846,"Murtagh","Aamod","M",42229
"1986-03-05",20902,"Beetstra","Rasikan","M",46905
"1986-01-04",20707,"Ciolek","Achilleas","F",46478
"1986-06-17",20710,"Sidhu","Xiaoshan","M",56437
"1986-06-06",20724,"Kampfer","Nitsan","M",76825
"1986-10-18",20732,"Chenoweth","Hinrich","M",51605
"1986-06-30",20741,"Benzaken","Leon","M",43349
"1986-10-15",20753,"Lemarechal","Lalit","M",40000
"1986-03-06",20757,"Taubman","Ingemar","M",40000
"1986-03-15",20927,"Stentiford","Xiong","F",65289
"1986-03-25",20938,"Baez","Tuval","F",59478
"1986-11-27",20801,"Pagter","Annemarie","M",62960
"1986-09-30",20957,"Wiegley","Kersti","M",40000
"1986-10-02",20813,"Sinicrope","Srinidhi","F",107655
"1986-12-20",20836,"Alameldin","Jingling","M",84293
"1986-08-06",20965,"Bahl","Tadanori","F",40000
"1986-12-26",20972,"Munawer","Bader","M",40000
"1986-01-20",20973,"Kitai","Kiyotoshi","M",40000
"1986-03-28",21108,"Quittner","Heon","M",57776
"1986-12-23",20975,"Litvinov","Martina","M",40000
"1986-04-13",20978,"Kalloufi","Masamitsu","F",58663
"1986-01-26",21110,"Solares","Shaowei","M",88140
"1986-10-04",21115,"Luca","Fei","M",60275
"1986-10-29",20999,"Munoz","Radoslaw","M",40000
"1986-03-12",21119,"Capobianchi","DAIDA","F",40000
"1986-07-08",21142,"Rusmann","Masako","M",66739
"1986-04-20",21165,"Pfau","Mingdong","M",57958
"1986-08-24",21042,"Orlowska","Quingbo","M",40000
"1986-07-03",21044,"Rajala","Mack","M",40433
"1986-05-01",21045,"Waterhouse","Xinglin","M",58140
"1986-09-25",21058,"Poupard","Atreyi","M",61451
"1986-04-22",21089,"Camurati","Jiafu","F",40000
"1986-03-05",21174,"Lampe","Alassane","M",54996
"1986-11-22",21180,"Magalhaes","Leszek","F",78620
"1986-10-29",21199,"Vuskovic","Vishwani","M",40000
"1986-06-22",21245,"Peot","Ortrud","F",40000
"1986-12-16",21211,"Pero","Sasan","M",55407
"1986-12-25",21222,"Denis","Akemi","M",40000
"1986-06-19",21223,"Poulakidas","Gregory","F",40000
"1986-03-18",21288,"Wendorf","Nechama","M",40000
"1986-04-17",21385,"Shiratori","Mikhail","F",75925
"1986-06-16",21323,"Fioravanti","Kinh","M",42441
"1986-05-11",21325,"Iacovou","Toshiki","M",72711
"1986-09-15",21336,"Veccia","Satosi","F",40000
"1986-07-04",21347,"Ghalwash","Francesca","M",73742
"1986-04-08",21349,"Piazza","Sajjad","M",68716
"1986-10-18",21445,"Hanratty","Kwok","F",67080
"1986-02-25",21458,"Kitai","Yechiam","M",40000
"1986-04-25",21485,"Harllee","Amstein","M",43066
"1986-03-31",21510,"Veccia","Geoffry","M",40000
"1986-01-14",21525,"Kakkad","Ziyad","M",54273
"1986-01-19",21530,"Slobodova","Takanari","F",40000
"1986-04-26",21501,"Snedden","Ramachenga","M",60064
"1986-05-09",21553,"Birjandi","Kokou","M",41706
"1986-04-05",21651,"Krone","Niclas","M",40000
"1986-08-31",21555,"Biron","Uinam","F",40000
"1986-05-21",21602,"Velardi","Marko","F",52356
"1986-06-19",21609,"Pappas","Sibyl","M",80510
"1986-04-14",21624,"Iacovou","Teunis","M",90794
"1986-12-23",21670,"Manderick","Shawna","M",49610
"1986-02-23",21674,"Naumovich","Kannan","F",44125
"1986-08-10",21683,"Velasco","Jiang","M",51350
"1986-08-08",21684,"Oaver","Takanari","F",53431
"1986-10-05",21717,"Bhattacharjee","Hairong","F",40000
"1986-10-08",21785,"Avouris","Kazunori","M",40000
"1986-03-17",21791,"Standera","Miomir","M",46686
"1986-02-14",21741,"Raoux","Muneo","M",40000
"1986-08-13",21805,"Swift","Alagu","M",44941
"1986-07-11",21807,"Hambrick","Yinghua","M",40000
"1986-07-21",21818,"Cesareni","Tran","M",72957
"1986-02-05",21743,"Baek","Manu","M",40000
"1986-08-27",21747,"Percebois","Martijn","M",51764
"1986-01-24",21750,"Shumilov","Padma","M",41094
"1986-10-19",21758,"Picht","Susumu","F",81328
"1986-12-21",21775,"Morrow","Ramalingam","F",47365
"1986-03-20",21878,"Apsitis","Demin","M",61664
"1986-10-12",21883,"Taneja","Uri","M",71596
"1986-11-24",21892,"Bratsberg","Stevo","F",44950
"1986-12-21",21776,"Zeleznik","Sachio","M",57208
"1986-08-23",21901,"Ghandeharizadeh","Shigeo","M",40468
"1986-05-28",21917,"Pews","Sadun","M",40000
"1986-03-21",21908,"Parfitt","Fen","M",52324
"1986-07-18",21912,"Mayerwieser","Bedrich","M",56856
"1986-02-27",21948,"Billawala","Rafols","M",40000
"1986-11-14",22047,"Luce","Xumin","M",40000
"1986-01-28",22053,"Brendel","Arlette","M",40000
"1986-03-03",21953,"Michaels","Bader","M",88127
"1986-02-21",21963,"Akazan","Shawna","M",97571
"1986-06-18",22077,"Perz","Sverrir","F",66913
"1986-05-23",22083,"Prenel","Conor","M",64250
"1986-01-16",21986,"Holburn","Fay","F",40000
"1986-04-06",22095,"Schlumberger","Breannda","F",50512
"1986-11-09",21994,"Babb","Lech","M",53931
"1986-01-02",22028,"Manderick","Serif","F",53583
"1986-11-25",22136,"Thiran","Naftali","M",69488
"1986-01-14",22140,"Reghbati","Susanne","M",62443
"1986-03-20",22149,"Basart","Uwe","F",40000
"1986-12-04",22150,"Zweizig","Kristina","F",67163
"1986-06-16",22045,"Piveteau","Vincent","M",40000
"1986-11-09",22318,"Vuskovic","Jaihie","M",42906
"1986-12-09",22326,"Skafidas","Mani","M",74850
"1986-12-23",22196,"Mukaidono","Aruna","F",40000
"1986-01-27",22332,"Hebden","Rosine","F",40000
"1986-04-03",22204,"Plumb","Mori","F",84634
"1986-06-06",22208,"Journel","Guangming","F",59059
"1986-10-29",22338,"Heering","Masasuke","F",93719
"1986-11-22",22342,"Daescu","Gladys","F",40000
"1986-08-15",22365,"Kading","Sumali","M",63822
"1986-02-14",22234,"Narwekar","Arno","M",56671
"1986-09-12",22255,"Merel","Kristian","M",43442
"1986-01-16",22384,"Ellozy","Billur","F",66590
"1986-06-27",22261,"Krogh","Richard","F",45771
"1986-03-18",22270,"Potthoff","Chikara","M",40000
"1986-03-08",22277,"Cunliffe","Tesuya","M",64457
"1986-07-07",22386,"Ferriere","Akhilish","F",40000
"1986-08-25",22399,"Cannata","Utz","F",40316
"1986-03-07",22297,"Feldmann","Huican","F",42362
"1986-12-16",22434,"Cardazo","Kwok","M",47914
"1986-04-18",22596,"Wegerle","Slavian","M",47430
"1986-06-01",22613,"Verspoor","Mabo","M",86477
"1986-04-29",22471,"Pepe","Insup","M",52701
"1986-01-31",22480,"Mikschl","Boaz","M",78893
"1986-06-28",22497,"Kaelbling","Froduald","M",40000
"1986-10-26",22644,"Ozeki","Syozo","M",46243
"1986-09-13",22504,"Tsukune","Jouko","M",53948
"1986-06-12",22658,"Uludag","Gopalakrishnan","M",40000
"1986-10-07",22529,"Kowalchuk","Arvind","F",45654
"1986-04-05",22530,"Bazelow","Tetsurou","M",80189
"1986-05-09",22534,"Panienski","Leon","M",75003
"1986-04-07",22668,"Ferriere","Yuguang","M",52354
"1986-12-16",22682,"Ananiadou","Kristina","M",40000
"1986-08-11",22570,"Stassinopoulos","Yuriy","M",64089
"1986-01-01",22576,"Reinhart","Shawna","F",40000
"1986-05-08",22685,"Prampolini","Isamu","M",40000
"1986-12-24",22696,"Zumaque","Carrsten","M",48385
"1986-08-26",22712,"Thorelli","Srinidhi","M",82681
"1986-11-10",22852,"Birjandi","Marin","F",75231
"1986-11-26",22720,"Gornas","Olivera","F",52448
"1986-11-21",22728,"Codenie","Makato","M",99580
"1986-02-27",22854,"Koblitz","Trygve","M",41649
"1986-08-11",22737,"Szemeredi","Willard","M",94679
"1986-05-05",22855,"Thimonier","Shalesh","F",46111
"1986-12-01",22744,"Spelt","Berna","F",51822
"1986-06-06",22745,"Yavatkar","Yishai","M",40000
"1986-09-26",22860,"Parascandalo","Taizo","M",70362
"1986-06-15",22758,"Rijckaert","Mabry","F",59665
"1986-11-30",22873,"Ashish","Ebbe","M",59298
"1986-04-17",22772,"McClurg","Sandeepan","F",46367
"1986-05-08",22781,"Malabarba","Halsur","M",69020
"1986-02-06",22783,"Beerel","Takahiro","M",83582
"1986-07-08",22887,"Henseler","Arno","M",74536
"1986-09-26",22799,"Soicher","Khedija","M",67213
"1986-05-22",22809,"Krupka","Ziyad","M",40000
"1986-03-29",22840,"Beznosov","Gaurav","F",91566
"1986-07-18",22841,"Walstra","Hinrich","M",40000
"1986-07-31",22846,"Ginneken","Guoxiang","M",49593
"1986-03-12",22904,"Azulay","Irene","F",40000
"1986-08-05",22912,"Pepe","Ger","M",40000
"1986-12-25",22914,"Bernick","Mariusz","M",66672
"1986-09-03",22918,"Talmor","George","M",54179
"1986-02-18",22987,"Pehl","Jeanna","M",40708
"1986-06-24",22930,"Azuma","Xiaoshan","M",67634
"1986-10-25",23009,"DiGiano","Susumu","F",44097
"1986-11-17",22947,"Schmiedel","Herbert","F",61316
"1986-06-30",23023,"Lenart","Premsyl","M",40000
"1986-07-27",22951,"Cesareni","Laurentiu","M",42669
"1986-03-03",23036,"Ratnakar","Mayuri","M",40000
"1986-09-03",23119,"Byoun","Yaghout","F",52289
"1986-03-27",23053,"Riefers","Radhakrishnan","F",40000
"1986-05-12",23062,"Jarecki","Divier","M",46427
"1986-02-15",23066,"Deville","Shuho","M",51798
"1986-12-26",23078,"Lorin","Olivera","F",40000
"1986-09-01",23090,"Itschner","Xiahua","F",40000
"1986-02-01",23094,"Juneja","Kristin","F",71212
"1986-07-15",23103,"Panienski","Golgen","M",49215
"1986-04-03",23122,"Parascandalo","Yahiko","M",84082
"1986-12-05",23130,"Randt","Zine","M",40000
"1986-07-17",23137,"Setlzner","Weiye","F",52552
"1986-06-17",23150,"Muchinsky","Adam","M",69212
"1986-06-18",23164,"Joslin","Vasiliy","M",40000
"1986-11-07",23250,"Rosaz","Alexius","M",40288
"1986-09-07",23169,"Feldhoffer","Troy","M",78790
"1986-10-30",23255,"Zolotykh","Mototsugu","F",78287
"1986-11-07",23257,"Halloran","Luigi","F",52060
"1986-03-30",23258,"Verspoor","Sandeepan","M",40000
"1986-07-12",23192,"Schiettecatte","Shigenori","M",40000
"1986-01-24",23278,"Morrey","Hein","F",50229
"1986-02-14",23286,"Marsiglia","Temple","F",79613
